State,Type,Phoneme,Count
Gujarat,vowel,ã̈,1
Gujarat,vowel,ã̈ː,1
Gujarat,vowel,ã̤̈ː,1
Gujarat,vowel,ä̤,1
Gujarat,vowel,eː,1
Gujarat,vowel,eˑ,1
Gujarat,vowel,ẽ,1
Gujarat,vowel,e̤,1
Gujarat,vowel,iˑ,1
Gujarat,vowel,ĩ,1
Gujarat,vowel,i̤,1
Gujarat,vowel,i̤ː,1
Gujarat,vowel,ĩ̤ː,1
Gujarat,vowel,oˑ,1
Gujarat,vowel,o̤,1
Gujarat,vowel,uˑ,1
Gujarat,vowel,ṳ,1
Gujarat,vowel,ṳː,1
Gujarat,vowel,ṳ̃ː,1
Gujarat,vowel,æ,1
Gujarat,vowel,ɑ̃,1
Gujarat,vowel,ɑ̤,1
Gujarat,vowel,ɔ̃ː,1
Gujarat,vowel,ɔ̤̃ː,1
Gujarat,vowel,əː,1
Gujarat,vowel,əˑ,1
Gujarat,vowel,ə̃,1
Gujarat,vowel,ə̃ː,1
Gujarat,vowel,ə̤̃ː,1
Gujarat,vowel,ɛː,1
Gujarat,vowel,ɛ̃ː,1
Gujarat,vowel,ɛ̤̃ː,1
Gujarat,vowel,ɨ,1
Gujarat,vowel,ɨː,1
Gujarat,vowel,ɨˑ,1
Gujarat,vowel,ɪ,1
Gujarat,vowel,ʊ,1
Gujarat,vowel,ʊ̃,1
Haryana,consonant,b,1
Haryana,consonant,bʱ,1
Haryana,consonant,d̠ʒ,1
Haryana,consonant,d̠ʒʱ,1
Haryana,consonant,d̪,1
Haryana,consonant,d̪ʱ,1
Haryana,consonant,h,1
Haryana,consonant,j,1
Haryana,consonant,k,1
Haryana,consonant,kʰ,1
Haryana,consonant,l̪,1
Haryana,consonant,m,1
Haryana,consonant,n̪,1
Haryana,consonant,p,1
Haryana,consonant,pʰ,1
Haryana,consonant,r̪,1
Haryana,consonant,s̪,1
Haryana,consonant,t̠ʃ,1
Haryana,consonant,t̠ʃʰ,1
Haryana,consonant,t̪,1
Haryana,consonant,t̪ʰ,1
Haryana,consonant,w,1
Haryana,consonant,ɖ,1
Haryana,consonant,ɖʱ,1
Haryana,consonant,ɡ,1
Haryana,consonant,ɡʱ,1
Haryana,consonant,ɳ,1
Haryana,consonant,ɽ,1
Haryana,consonant,ʈ,1
Haryana,consonant,ʈʰ,1
Haryana,vowel,a,1
Haryana,vowel,ã,1
Haryana,vowel,e,1
Haryana,vowel,ẽ,1
Haryana,vowel,i,1
Haryana,vowel,ĩ,1
Haryana,vowel,o,1
Haryana,vowel,õ,1
Haryana,vowel,u,1
Haryana,vowel,ũ,1
Haryana,vowel,ɔ,1
Haryana,vowel,ɔ̃,1
Haryana,vowel,ə,1
Haryana,vowel,ə̃,1
Haryana,vowel,ɛ,1
Haryana,vowel,ɛ̃,1
Haryana,vowel,ɪ,1
Haryana,vowel,ɪ̃,1
Haryana,vowel,ʊ,1
Haryana,vowel,ʊ̃,1
Himachal Pradesh,consonant,b,5
Himachal Pradesh,consonant,j,5
Himachal Pradesh,consonant,k,5
Himachal Pradesh,consonant,kʰ,5
Himachal Pradesh,consonant,p,5
Himachal Pradesh,consonant,pʰ,5
Himachal Pradesh,consonant,r,5
Himachal Pradesh,consonant,w,5
Himachal Pradesh,consonant,ŋ,5
Himachal Pradesh,consonant,ɖ,5
Himachal Pradesh,consonant,ɡ,5
Himachal Pradesh,consonant,ʈ,5
Himachal Pradesh,consonant,ʈʰ,5
Himachal Pradesh,consonant,d̪,4
Himachal Pradesh,consonant,l,4
Himachal Pradesh,consonant,m,4
Himachal Pradesh,consonant,n,4
Himachal Pradesh,consonant,t̪,4
Himachal Pradesh,consonant,t̪ʰ,4
Himachal Pradesh,consonant,ɲ,4
Himachal Pradesh,consonant,h,3
Himachal Pradesh,consonant,s,3
Himachal Pradesh,consonant,z,3
Himachal Pradesh,consonant,ɭ,3
Himachal Pradesh,consonant,ɳ,3
Himachal Pradesh,consonant,ɽ,3
Himachal Pradesh,consonant,ʂ,3
Himachal Pradesh,consonant,c,2
Himachal Pradesh,consonant,cç,2
Himachal Pradesh,consonant,cçʰ,2
Himachal Pradesh,consonant,dz,2
Himachal Pradesh,consonant,d̪̤,2
Himachal Pradesh,consonant,ts,2
Himachal Pradesh,consonant,tsʰ,2
Himachal Pradesh,consonant,ɟ,2
Himachal Pradesh,consonant,ɟʝ,2
Himachal Pradesh,consonant,ʃ,2
Himachal Pradesh,consonant,ʒ,2
Himachal Pradesh,consonant,b̤,1
Himachal Pradesh,consonant,cʰ,1
Himachal Pradesh,consonant,c̤,1
Himachal Pradesh,consonant,d,1
Himachal Pradesh,consonant,dʑ,1
Himachal Pradesh,consonant,d̠ʒ,1
Himachal Pradesh,consonant,f,1
Himachal Pradesh,consonant,l̤,1
Himachal Pradesh,consonant,l̪,1
Himachal Pradesh,consonant,m̤,1
Himachal Pradesh,consonant,n̤,1
Himachal Pradesh,consonant,n̪,1
Himachal Pradesh,consonant,r̤,1
Himachal Pradesh,consonant,s̪,1
Himachal Pradesh,consonant,t,1
Himachal Pradesh,consonant,tɕ,1
Himachal Pradesh,consonant,tɕʰ,1
Himachal Pradesh,consonant,tʰ,1
Himachal Pradesh,consonant,t̠ʃ,1
Himachal Pradesh,consonant,t̠ʃʰ,1
Himachal Pradesh,consonant,v,1
Himachal Pradesh,consonant,z̪,1
Himachal Pradesh,consonant,ç,1
Himachal Pradesh,consonant,ɖ̤,1
Himachal Pradesh,consonant,ɟ̤,1
Himachal Pradesh,consonant,ɡ̤,1
Himachal Pradesh,consonant,ɽ̃,1
Himachal Pradesh,consonant,ɽ̤,1
Himachal Pradesh,consonant,ɽ̩,1
Himachal Pradesh,consonant,ʐ,1
Himachal Pradesh,vowel,e,5
Himachal Pradesh,vowel,o,5
Himachal Pradesh,vowel,i,4
Himachal Pradesh,vowel,u,4
Himachal Pradesh,vowel,a,3
Himachal Pradesh,vowel,ə,3
Himachal Pradesh,vowel,aː,2
Himachal Pradesh,vowel,iː,2
Himachal Pradesh,vowel,uː,2
Himachal Pradesh,vowel,ɔ,2
Himachal Pradesh,vowel,eː,1
Himachal Pradesh,vowel,oː,1
Himachal Pradesh,vowel,æ,1
Himachal Pradesh,vowel,æː,1
Himachal Pradesh,vowel,ɐ,1
Himachal Pradesh,vowel,ɑ,1
Himachal Pradesh,vowel,ɔː,1
Himachal Pradesh,vowel,ɘ,1
Himachal Pradesh,vowel,ɛ,1
Himachal Pradesh,vowel,ɛː,1
Himachal Pradesh,vowel,ɜ,1
Himachal Pradesh,vowel,ɨ,1
Himachal Pradesh,vowel,ɪ,1
Himachal Pradesh,vowel,ʊ,1
Jharkhand,consonant,k,34
Jharkhand,consonant,m,34
Jharkhand,consonant,p,34
Jharkhand,consonant,ʈ,34
Jharkhand,consonant,b,31
Jharkhand,consonant,j,31
Jharkhand,consonant,w,31
Jharkhand,consonant,ɡ,31
Jharkhand,consonant,ɖ,29
Jharkhand,consonant,ŋ,28
Jharkhand,consonant,ʔ,28
Jharkhand,consonant,kʰ,25
Jharkhand,consonant,ʈʰ,25
Jharkhand,consonant,s,24
Jharkhand,consonant,b̤,23
Jharkhand,consonant,ɖ̤,23
Jharkhand,consonant,ɲ,22
Jharkhand,consonant,ɳ,22
Jharkhand,consonant,ɽ,22
Jharkhand,consonant,l,21
Jharkhand,consonant,pʰ,21
Jharkhand,consonant,h,20
Jharkhand,consonant,d̪,18
Jharkhand,consonant,n,18
Jharkhand,consonant,t̪,18
Jharkhand,consonant,r,15
Jharkhand,consonant,t̪ʰ,15
Jharkhand,consonant,ɡ̤,15
Jharkhand,consonant,n̪,14
Jharkhand,consonant,ɾ,14
Jharkhand,consonant,d̠ʒ̤,13
Jharkhand,consonant,d̪̤,13
Jharkhand,consonant,t,13
Jharkhand,consonant,t̠ʃ,13
Jharkhand,consonant,t̠ʃʰ,13
Jharkhand,consonant,cç,11
Jharkhand,consonant,ɟʝ,11
Jharkhand,consonant,d,10
Jharkhand,consonant,d̠ʒ,10
Jharkhand,consonant,d̤,10
Jharkhand,consonant,tʰ,10
Jharkhand,consonant,ɟ,10
Jharkhand,consonant,ɡʱ,10
Jharkhand,consonant,c,8
Jharkhand,consonant,cçʰ,8
Jharkhand,consonant,ɦ,8
Jharkhand,consonant,r̠,6
Jharkhand,consonant,ɟ̤ʝ,6
Jharkhand,consonant,ɭ,6
Jharkhand,consonant,χ,6
Jharkhand,consonant,l̪,5
Jharkhand,consonant,l̪|l,5
Jharkhand,consonant,n̪|n,5
Jharkhand,consonant,s̪,5
Jharkhand,consonant,s̪|s,5
Jharkhand,consonant,ˀb,5
Jharkhand,consonant,f,4
Jharkhand,consonant,d̠ʒː,3
Jharkhand,consonant,d̪|d,3
Jharkhand,consonant,d̪ː,3
Jharkhand,consonant,jː,3
Jharkhand,consonant,kː,3
Jharkhand,consonant,lː,3
Jharkhand,consonant,pː,3
Jharkhand,consonant,rː,3
Jharkhand,consonant,r̪|r,3
Jharkhand,consonant,s̪ː,3
Jharkhand,consonant,t̠ʃː,3
Jharkhand,consonant,t̪|t,3
Jharkhand,consonant,t̪ː,3
Jharkhand,consonant,wː,3
Jharkhand,consonant,x,3
Jharkhand,consonant,ŋː,3
Jharkhand,consonant,ɖː,3
Jharkhand,consonant,ʈː,3
Jharkhand,consonant,ˀd,3
Jharkhand,consonant,ˀd̠ʒ,3
Jharkhand,consonant,ˀɖ,3
Jharkhand,consonant,ˀɡ,3
Jharkhand,consonant,bʱ,2
Jharkhand,consonant,cʰ,2
Jharkhand,consonant,d̪ʱ,2
Jharkhand,consonant,ts,2
Jharkhand,consonant,tsʰ,2
Jharkhand,consonant,ɗ,2
Jharkhand,consonant,ɗʱ,2
Jharkhand,consonant,ɟʱ,2
Jharkhand,consonant,ɟ̤,2
Jharkhand,consonant,ɸ,2
Jharkhand,consonant,ɽʱ,2
Jharkhand,consonant,ɽ̤,2
Jharkhand,consonant,ɾ̪,2
Jharkhand,consonant,ˀɗ,2
Jharkhand,consonant,ˀɟ,2
Jharkhand,vowel,a,29
Jharkhand,vowel,i,26
Jharkhand,vowel,u,26
Jharkhand,vowel,e,20
Jharkhand,vowel,e̞,18
Jharkhand,vowel,o,18
Jharkhand,vowel,o̞,14
Jharkhand,vowel,õ̞,14
Jharkhand,vowel,ũː,14
Jharkhand,vowel,ɪ,14
Jharkhand,vowel,ʊ,14
Jharkhand,vowel,ã,11
Jharkhand,vowel,iː,11
Jharkhand,vowel,ĩ,11
Jharkhand,vowel,oː,11
Jharkhand,vowel,uː,11
Jharkhand,vowel,ʊ̃,11
Jharkhand,vowel,aː,9
Jharkhand,vowel,ẽ̞,9
Jharkhand,vowel,ə,9
Jharkhand,vowel,eː,8
Jharkhand,vowel,ũ,8
Jharkhand,vowel,æ̞̃,8
Jharkhand,vowel,ɔ,8
Jharkhand,vowel,ɪ̃,8
Jharkhand,vowel,ĩː,6
Jharkhand,vowel,u̞,6
Jharkhand,vowel,ʌ,6
Jharkhand,vowel,ɑ,5
Jharkhand,vowel,ɛ,5
Jharkhand,vowel,ãː,3
Jharkhand,vowel,ẽ,3
Jharkhand,vowel,e̞ː,3
Jharkhand,vowel,ẽ̞ː,3
Jharkhand,vowel,õː,3
Jharkhand,vowel,o̞ː,3
Jharkhand,vowel,õ̞ː,3
Jharkhand,vowel,ɑ̃,3
Jharkhand,vowel,ɑ̃ː,3
Jharkhand,vowel,ɔ̃,3
Jharkhand,vowel,ɔ̃ː,3
Jharkhand,vowel,əː,3
Jharkhand,vowel,ə̃,3
Jharkhand,vowel,ʌ̃,3
Jharkhand,vowel,ao,2
Jharkhand,vowel,oi,2
Jharkhand,vowel,ou,2
Jharkhand,vowel,õ,2
Jharkhand,vowel,ui,2
Jharkhand,vowel,æ,2
Jharkhand,vowel,ɛ̃,2
Kachin,consonant,R̪|R,1
Kachin,consonant,b,1
Kachin,consonant,d̠ʒ,1
Kachin,consonant,d̪z̪|dz,1
Kachin,consonant,d̪|d,1
Kachin,consonant,h,1
Kachin,consonant,j,1
Kachin,consonant,k,1
Kachin,consonant,kʰ,1
Kachin,consonant,l̪|l,1
Kachin,consonant,m,1
Kachin,consonant,n̪|n,1
Kachin,consonant,p,1
Kachin,consonant,pʰ,1
Kachin,consonant,s̪|s,1
Kachin,consonant,t̠ʃ,1
Kachin,consonant,t̠ʃʰ,1
Kachin,consonant,t̪s̪|ts,1
Kachin,consonant,t̪|t,1
Kachin,consonant,t̪ʰ|tʰ,1
Kachin,consonant,w,1
Kachin,consonant,ŋ,1
Kachin,consonant,ɡ,1
Kachin,consonant,ʃ,1
Kachin,consonant,ʔ,1
Kachin,vowel,a,1
Kachin,vowel,e̞,1
Kachin,vowel,i,1
Kachin,vowel,o̞,1
Kachin,vowel,u,1
Karnataka,consonant,b,15
Karnataka,consonant,d̪,15
Karnataka,consonant,j,15
Karnataka,consonant,k,15
Karnataka,consonant,p,15
Karnataka,consonant,ɡ,15
Karnataka,consonant,ɳ,15
Karnataka,consonant,ʈ,15
Karnataka,consonant,ŋ,14
Karnataka,consonant,m,13
Karnataka,consonant,n̪,13
Karnataka,consonant,t̪,13
Karnataka,consonant,w,13
Karnataka,consonant,ɖ,13
Karnataka,consonant,ɲ,13
Karnataka,consonant,s,12
Karnataka,consonant,ɭ,12
Karnataka,consonant,ʂ,11
Karnataka,consonant,cç,10
Karnataka,consonant,l,10
Karnataka,consonant,ç,9
Karnataka,consonant,ɟʝ,9
Karnataka,consonant,h,7
Karnataka,consonant,n,7
Karnataka,consonant,r,7
Karnataka,consonant,l̪,5
Karnataka,consonant,s̪,5
Karnataka,consonant,ɾ,5
Karnataka,consonant,ʃ,5
Karnataka,consonant,c,4
Karnataka,consonant,dz,4
Karnataka,consonant,ts,4
Karnataka,consonant,x,4
Karnataka,consonant,ɟ,4
Karnataka,consonant,r̪,3
Karnataka,consonant,v,3
Karnataka,consonant,ɽ,3
Karnataka,consonant,b̤,2
Karnataka,consonant,d̠ʒ,2
Karnataka,consonant,d̪̤,2
Karnataka,consonant,f,2
Karnataka,consonant,kʰ,2
Karnataka,consonant,pʰ,2
Karnataka,consonant,t̠ʃ,2
Karnataka,consonant,t̪ʰ,2
Karnataka,consonant,ɖ̤,2
Karnataka,consonant,ʈʰ,2
Karnataka,consonant,ʋ,2
Karnataka,consonant,cçʰ,1
Karnataka,consonant,cʰ,1
Karnataka,consonant,z̪,1
Karnataka,consonant,ð,1
Karnataka,consonant,ɟ̤,1
Karnataka,consonant,ɟ̤ʝ,1
Karnataka,consonant,ɡʱ,1
Karnataka,consonant,ɡ̤,1
Karnataka,vowel,e,15
Karnataka,vowel,i,15
Karnataka,vowel,o,15
Karnataka,vowel,u,15
Karnataka,vowel,eː,13
Karnataka,vowel,iː,13
Karnataka,vowel,oː,13
Karnataka,vowel,uː,13
Karnataka,vowel,a,9
Karnataka,vowel,aː,9
Karnataka,vowel,ɛ,9
Karnataka,vowel,ɛː,9
Karnataka,vowel,ɑ,5
Karnataka,vowel,ɑː,5
Karnataka,vowel,ɯ,5
Karnataka,vowel,ə,4
Karnataka,vowel,ɨ,4
Karnataka,vowel,ʌ,3
Karnataka,vowel,ĩː,2
Karnataka,vowel,õ̞,2
Karnataka,vowel,ũ,2
Karnataka,vowel,ũː,2
Karnataka,vowel,æ̞̃,2
Karnataka,vowel,ɐ,2
Karnataka,vowel,ɔ,2
Karnataka,vowel,əː,2
Karnataka,vowel,ɨː,2
Karnataka,vowel,ɨ̃ː,2
Karnataka,vowel,ɪ,2
Karnataka,vowel,ɪ̃,2
Karnataka,vowel,ɯː,2
Karnataka,vowel,ʊ,2
Karnataka,vowel,ʊ̃,2
Karnataka,vowel,ë,1
Karnataka,vowel,ëː,1
Karnataka,vowel,e̞,1
Karnataka,vowel,u̞,1
Karnataka,vowel,æ,1
Kashmir,consonant,b,22
Kashmir,consonant,j,22
Kashmir,consonant,k,22
Kashmir,consonant,p,22
Kashmir,consonant,pʰ,22
Kashmir,consonant,ɡ,22
Kashmir,consonant,kʰ,21
Kashmir,consonant,m,21
Kashmir,consonant,w,21
Kashmir,consonant,l,20
Kashmir,consonant,s,20
Kashmir,consonant,ʈ,19
Kashmir,consonant,n,18
Kashmir,consonant,r,18
Kashmir,consonant,ts,18
Kashmir,consonant,ɖ,18
Kashmir,consonant,ʈʰ,18
Kashmir,consonant,d̪,17
Kashmir,consonant,t̪,17
Kashmir,consonant,t̪ʰ,17
Kashmir,consonant,tsʰ,16
Kashmir,consonant,z,14
Kashmir,consonant,ŋ,14
Kashmir,consonant,h,13
Kashmir,consonant,ç,10
Kashmir,consonant,ɦ,10
Kashmir,consonant,cç,9
Kashmir,consonant,cçʰ,9
Kashmir,consonant,dz,9
Kashmir,consonant,ɟʝ,9
Kashmir,consonant,d,8
Kashmir,consonant,t,8
Kashmir,consonant,tʰ,8
Kashmir,consonant,ɲ,8
Kashmir,consonant,f,7
Kashmir,consonant,x,7
Kashmir,consonant,ɣ,7
Kashmir,consonant,d̠ʒ,6
Kashmir,consonant,d̠ʒʲ,6
Kashmir,consonant,q,6
Kashmir,consonant,t̠ʃ,6
Kashmir,consonant,t̠ʃʰ,6
Kashmir,consonant,t̠ʃʲ,6
Kashmir,consonant,t̠ʃʲʰ,6
Kashmir,consonant,ɳ,6
Kashmir,consonant,ʃ,6
Kashmir,consonant,ʃʲ,6
Kashmir,consonant,n̪,5
Kashmir,consonant,ɭ,5
Kashmir,consonant,ɽ,5
Kashmir,consonant,ʂ,5
Kashmir,consonant,ʝ,5
Kashmir,consonant,ʒ,4
Kashmir,consonant,ʐ,3
Kashmir,consonant,χ,3
Kashmir,consonant,l̥,2
Kashmir,consonant,l̪,2
Kashmir,consonant,s̪,2
Kashmir,consonant,v,2
Kashmir,consonant,z̪,2
Kashmir,consonant,ɡ̙,2
Kashmir,consonant,ɮ,2
Kashmir,consonant,ɾ̪,2
Kashmir,consonant,ʁ,2
Kashmir,consonant,ʈʂ,2
Kashmir,consonant,ʈʂʰ,2
Kashmir,consonant,c,1
Kashmir,consonant,dʱ,1
Kashmir,consonant,k̙,1
Kashmir,consonant,l̤,1
Kashmir,consonant,r̥,1
Kashmir,consonant,x̥,1
Kashmir,consonant,z̥,1
Kashmir,consonant,ð,1
Kashmir,consonant,ɖʐ,1
Kashmir,consonant,ɗ,1
Kashmir,consonant,ɢ,1
Kashmir,consonant,ɣ̥,1
Kashmir,consonant,β,1
Kashmir,tone,˥,2
Kashmir,tone,˧,2
Kashmir,tone,˩,2
Kashmir,vowel,u,22
Kashmir,vowel,i,20
Kashmir,vowel,e,19
Kashmir,vowel,o,19
Kashmir,vowel,a,15
Kashmir,vowel,aː,15
Kashmir,vowel,iː,15
Kashmir,vowel,uː,15
Kashmir,vowel,ə,15
Kashmir,vowel,eː,12
Kashmir,vowel,oː,12
Kashmir,vowel,ĩː,11
Kashmir,vowel,ũː,10
Kashmir,vowel,ã,9
Kashmir,vowel,ũ,9
Kashmir,vowel,ɨ,9
Kashmir,vowel,ɨː,9
Kashmir,vowel,ɨ̃ː,9
Kashmir,vowel,ãː,8
Kashmir,vowel,ẽː,8
Kashmir,vowel,ĩ,8
Kashmir,vowel,õː,8
Kashmir,vowel,ɔː,8
Kashmir,vowel,ɔ,7
Kashmir,vowel,ẽ,6
Kashmir,vowel,õ,6
Kashmir,vowel,əː,6
Kashmir,vowel,ə̃ː,6
Kashmir,vowel,ɛ,6
Kashmir,vowel,ɛː,6
Kashmir,vowel,õ̞,5
Kashmir,vowel,æ̞̃,5
Kashmir,vowel,ɑ̃,5
Kashmir,vowel,ɔ̃ː,5
Kashmir,vowel,ə̃,5
Kashmir,vowel,ɛ̃ː,5
Kashmir,vowel,ɪ̃,5
Kashmir,vowel,ɪ,4
Kashmir,vowel,ɑ̃ː,3
Kashmir,vowel,ɒ,3
Kashmir,vowel,ɘ,3
Kashmir,vowel,ɘː,3
Kashmir,vowel,ɘ̃ː,3
Kashmir,vowel,ɜ,3
Kashmir,vowel,ɜ̃,3
Kashmir,vowel,ɨ̃,3
Kashmir,vowel,ɨ̆,3
Kashmir,vowel,aˑ,2
Kashmir,vowel,ẽ̞,2
Kashmir,vowel,iˑ,2
Kashmir,vowel,oˑ,2
Kashmir,vowel,uˑ,2
Kashmir,vowel,æ,2
Kashmir,vowel,ʊ,2
Kashmir,vowel,ʊ̃,2
Kashmir,vowel,eˑ,1
Kashmir,vowel,e̞,1
Kashmir,vowel,u̞,1
Kashmir,vowel,ʌ,1
Kerala,consonant,b,3
Kerala,consonant,c,3
Kerala,consonant,j,3
Kerala,consonant,k,3
Kerala,consonant,l,3
Kerala,consonant,m,3
Kerala,consonant,n,3
Kerala,consonant,n̪,3
Kerala,consonant,p,3
Kerala,consonant,r,3
Kerala,consonant,s,3
Kerala,consonant,t̪,3
Kerala,consonant,ɖ,3
Kerala,consonant,ɟ,3
Kerala,consonant,ɡ,3
Kerala,consonant,ɭ,3
Kerala,consonant,ɳ,3
Kerala,consonant,ʂ,3
Kerala,consonant,ʈ,3
Kerala,consonant,d,2
Kerala,consonant,d̪,2
Kerala,consonant,h,2
Kerala,consonant,t,2
Kerala,consonant,w,2
Kerala,consonant,ŋ,2
Kerala,consonant,ɲ,2
Kerala,consonant,b̤,1
Kerala,consonant,cʰ,1
Kerala,consonant,d̤,1
Kerala,consonant,f,1
Kerala,consonant,kʰ,1
Kerala,consonant,l̠˞,1
Kerala,consonant,pʰ,1
Kerala,consonant,r̪,1
Kerala,consonant,tʰ,1
Kerala,consonant,x,1
Kerala,consonant,ç,1
Kerala,consonant,ð,1
Kerala,consonant,ɖ̤,1
Kerala,consonant,ɟ̤,1
Kerala,consonant,ɡ̤,1
Kerala,consonant,ɣ,1
Kerala,consonant,ɽ,1
Kerala,consonant,ɾ,1
Kerala,consonant,ʃ,1
Kerala,consonant,ʈʰ,1
Kerala,consonant,ʋ,1
Kerala,consonant,ʐ,1
Kerala,consonant,β,1
Kerala,vowel,e,3
Kerala,vowel,i,3
Kerala,vowel,iː,3
Kerala,vowel,o,3
Kerala,vowel,u,3
Kerala,vowel,uː,3
Kerala,vowel,a,2
Kerala,vowel,aː,2
Kerala,vowel,eː,2
Kerala,vowel,oː,2
Kerala,vowel,ʊ,2
Kerala,vowel,ai,1
Kerala,vowel,au,1
Kerala,vowel,ä,1
Kerala,vowel,ei,1
Kerala,vowel,ë,1
Kerala,vowel,e̞,1
Kerala,vowel,ë̞,1
Kerala,vowel,ï,1
Kerala,vowel,oi,1
Kerala,vowel,üː,1
Kerala,vowel,u̞,1
Kerala,vowel,æ,1
Kerala,vowel,ɑ,1
Kerala,vowel,ɑ̈,1
Kerala,vowel,ɑ̈ː,1
Kerala,vowel,ə,1
Kerala,vowel,ɛ,1
Kerala,vowel,ɨ,1
Kerala,vowel,ɪ,1
Kerala,vowel,ʌ,1
Khyber Pakhtunkhwa,consonant,b,2
Khyber Pakhtunkhwa,consonant,d̪,2
Khyber Pakhtunkhwa,consonant,j,2
Khyber Pakhtunkhwa,consonant,k,2
Khyber Pakhtunkhwa,consonant,m,2
Khyber Pakhtunkhwa,consonant,n̪,2
Khyber Pakhtunkhwa,consonant,p,2
Khyber Pakhtunkhwa,consonant,t̪,2
Khyber Pakhtunkhwa,consonant,w,2
Khyber Pakhtunkhwa,consonant,x,2
Khyber Pakhtunkhwa,consonant,ɖ,2
Khyber Pakhtunkhwa,consonant,ɡ,2
Khyber Pakhtunkhwa,consonant,ɣ,2
Khyber Pakhtunkhwa,consonant,ʂ,2
Khyber Pakhtunkhwa,consonant,ʈ,2
Khyber Pakhtunkhwa,consonant,ʈʂ,2
Khyber Pakhtunkhwa,consonant,ʐ,2
Khyber Pakhtunkhwa,consonant,bʱ,1
Khyber Pakhtunkhwa,consonant,d̠ʒ,1
Khyber Pakhtunkhwa,consonant,d̪ʱ,1
Khyber Pakhtunkhwa,consonant,f,1
Khyber Pakhtunkhwa,consonant,h,1
Khyber Pakhtunkhwa,consonant,kʰ,1
Khyber Pakhtunkhwa,consonant,l,1
Khyber Pakhtunkhwa,consonant,l̪,1
Khyber Pakhtunkhwa,consonant,pʰ,1
Khyber Pakhtunkhwa,consonant,q,1
Khyber Pakhtunkhwa,consonant,r,1
Khyber Pakhtunkhwa,consonant,r̪,1
Khyber Pakhtunkhwa,consonant,s,1
Khyber Pakhtunkhwa,consonant,s̪,1
Khyber Pakhtunkhwa,consonant,ts,1
Khyber Pakhtunkhwa,consonant,tɕ,1
Khyber Pakhtunkhwa,consonant,t̠ʃ,1
Khyber Pakhtunkhwa,consonant,t̠ʃʰ,1
Khyber Pakhtunkhwa,consonant,t̪s̪,1
Khyber Pakhtunkhwa,consonant,t̪ʰ,1
Khyber Pakhtunkhwa,consonant,z,1
Khyber Pakhtunkhwa,consonant,z̪,1
Khyber Pakhtunkhwa,consonant,ŋ,1
Khyber Pakhtunkhwa,consonant,ɕ,1
Khyber Pakhtunkhwa,consonant,ɖʐ,1
Khyber Pakhtunkhwa,consonant,ɖʱ,1
Khyber Pakhtunkhwa,consonant,ɡʱ,1
Khyber Pakhtunkhwa,consonant,ɰ,1
Khyber Pakhtunkhwa,consonant,ɳ,1
Khyber Pakhtunkhwa,consonant,ɽ,1
Khyber Pakhtunkhwa,consonant,ʃ,1
Khyber Pakhtunkhwa,consonant,ʈʂʰ,1
Khyber Pakhtunkhwa,consonant,ʈʰ,1
Khyber Pakhtunkhwa,consonant,ʑ,1
Khyber Pakhtunkhwa,vowel,e,2
Khyber Pakhtunkhwa,vowel,i,2
Khyber Pakhtunkhwa,vowel,o,2
Khyber Pakhtunkhwa,vowel,u,2
Khyber Pakhtunkhwa,vowel,a,1
Khyber Pakhtunkhwa,vowel,aː,1
Khyber Pakhtunkhwa,vowel,eː,1
Khyber Pakhtunkhwa,vowel,ẽ,1
Khyber Pakhtunkhwa,vowel,iː,1
Khyber Pakhtunkhwa,vowel,ĩ,1
Khyber Pakhtunkhwa,vowel,oː,1
Khyber Pakhtunkhwa,vowel,õ,1
Khyber Pakhtunkhwa,vowel,uː,1
Khyber Pakhtunkhwa,vowel,ũ,1
Khyber Pakhtunkhwa,vowel,æ,1
Khyber Pakhtunkhwa,vowel,æ̃,1
Khyber Pakhtunkhwa,vowel,ɑ,1
Khyber Pakhtunkhwa,vowel,ɑ̃,1
Khyber Pakhtunkhwa,vowel,ə,1
Madhya Pradesh,consonant,b,4
Madhya Pradesh,consonant,b̤,4
Madhya Pradesh,consonant,j,4
Madhya Pradesh,consonant,k,4
Madhya Pradesh,consonant,kʰ,4
Madhya Pradesh,consonant,l,4
Madhya Pradesh,consonant,m,4
Madhya Pradesh,consonant,p,4
Madhya Pradesh,consonant,pʰ,4
Madhya Pradesh,consonant,s,4
Madhya Pradesh,consonant,ɡ,4
Madhya Pradesh,consonant,ɽ,4
Madhya Pradesh,consonant,h,3
Madhya Pradesh,consonant,n,3
Madhya Pradesh,consonant,r,3
Madhya Pradesh,consonant,ŋ,3
Madhya Pradesh,consonant,ɖ,3
Madhya Pradesh,consonant,ɖ̤,3
Madhya Pradesh,consonant,ɡʱ,3
Madhya Pradesh,consonant,ʈ,3
Madhya Pradesh,consonant,ʈʰ,3
Madhya Pradesh,consonant,c,2
Madhya Pradesh,consonant,cç,2
Madhya Pradesh,consonant,cçʰ,2
Madhya Pradesh,consonant,d,2
Madhya Pradesh,consonant,d̤,2
Madhya Pradesh,consonant,d̪,2
Madhya Pradesh,consonant,d̪̤,2
Madhya Pradesh,consonant,m̤,2
Madhya Pradesh,consonant,t,2
Madhya Pradesh,consonant,tʰ,2
Madhya Pradesh,consonant,t̪,2
Madhya Pradesh,consonant,t̪ʰ,2
Madhya Pradesh,consonant,w,2
Madhya Pradesh,consonant,ɟ,2
